,Comment,URL,Recommendations,Locations,EditorPick,userID,date
1011,"I think a lot of readers missed the point of ""Bernie Sanders comes clean"". I think it was somewhat tongue-in -cheek in that he was paid the whopping total of $1867 all year ( compared to $500,000 for one Bill Clinton speech!) and that he still "" came clean"" on this small amount and donated ALL of it to charity. Perhaps a lot of people, like me, at first read the amount as one MILLION, eight hundred thousand rather than eighteen HUNDRED sixty seven.",,3,Berkeley,False,64650310,1432760815
1012,Bernie Sanders got a huge crowd at his kick-off yesterday--much more than Santorum or probably many of the R's produced.  Why no comparable coverage???,,5,"Bergen County, New Jersey",False,49471962,1432760110
1013,NYT: Thanks for 'Taking Note' of stable candidate Bernie Sanders. Can you explain why the GOP candidates wobble out on more prominent pages? Your readers are asking.,,21,"New Orleans, LA",False,15210394,1432751902
1014,"Bernie Sanders can play an essential role in the campaign for the presidency, saying out loud what needs to be said. He will be the only serious opposition to Hillary and will force her to take clear stands on a number of issues. Much as I like him I don't believe that he can be an effective President. It take more than one man to run a country and he simply does not have the kind of political clout needed to make things happen. Politics is messy, nothing can be accomplished without the means to exert pressure on a recalcitrant Congress and the Federal bureaucracy. He is a much needed breath of fresh air but air is not sufficient.",,3,Miller Place,False,45637812,1432754141
1015,"Rick Santorum has just announced that he will run for president.  Front and center on the New York Times home page with a story by Trip Gabriel.    Bernie Sanders officially announced his candidacy last night.  The outcome?  Below the fold with a ""First Draft"" piece describing him as an""avowed"" socialist.<br/><br/>I know that the Times is capable of better, and I'm disgusted that Senator Sanders is not being accorded the same treatment as other candidates.",,57,"Washington, DC area",False,33888832,1432743374
1016,"George Baily said ""This town needs this measly one-horse institution if only to have some place where people can come without crawling to Potter.""<br/>    It is in that spirit that this presidential race needs Bernie Sanders in it. If for nothing else, someone to sit next to the other candidates and bring up topics which would otherwise go unmentioned.",,24,Buffalo,False,33955243,1432738054
1017,"While Mr. sanders may get it largely right on socioeconomic issues of the day he falls woefully short on the other critical issue of the moment: gun violence. Mr. Sanders is far to the right of Mrs. Clinton on this issue. He has been against any moderate measures of gun control while in congress. Most recently, Mr Sanders voted no to increasing the gun waiting period, voted yes to prohibit victims families of gun violence from suing gun manufactures when their products have been misused ( think Sandy Hook and the Colorado shooting), voted yes to allow passengers to bring checked guns on Amtrak trains. In 1993 as a U.S. rep., Mr. Sanders voted against the Brady Act, which mandated federal background checks and restricted felon's access to guns. In an era of mass shootings and gun violence this is a voting record that deserves more scrutiny and frankly does not square with progressive ideals on violence and gun control.",,3,Chicago,False,56437219,1432735553
1018,"I didn't realize elected officials could be paid anything for speaking engagements.  Yes, Sanders' total is chump change but if if senators can accept money for a speech, isn't that any easy way around bribery laws?",,5,"Columbus, OH",False,6815766,1432729773
1019,"Bernie Sanders is one of us. He understands.  For thirty years he has been trying to help us. His vision is for America, not for the Adelsons and Romneys and Desoers and Blankfeins. It is for working stiffs like us. And when I hear Hilary Clinton say that she’s one of us, I get ill.   ",,26,vermont,False,515381,1432729733
1020,"I hate to break it to you, but, Lord, you come off as quite a snob. Guess what? Bernie is one of the cleanest candidates the Democrats have had in a LONG, LONG time. If he hadn't entered the race, I had no plans on voting. Clinton' billions versus Bernie's million? GASP! Oh, the horror of it, right? I qualify as low-income, but Bernie will be getting whatever dollars I can spare and I'm not the only one in my bracket planning on that. Bernie, Bernie, Bernie! Thank God I've been blessed with my wonderful Papa who gave me this computer. If I didn't have it, I wouldn't even know who Bernie Sanders is. The press appears to consider his candidacy insignificant since they show so little coverage of him. It might surprise the Democrats to know that I have friends that are now FORMER Republicans that post Bernie all day long on places like Facebook. Bernie, Bernie, Bernie!!! I believe, Lord! I believe! And, oh does that say a lot when it comes to politics in America these days!",,26,"Mooresville,NC",False,31142865,1432729324
1021,"What's that strange smell emanating from Bernie's campaign ?<br/><br/>Oh, yeah.    It's INTEGRITY.",,35,Florida,False,64936945,1432727590
1022,"Run, Bernie, run!",,15,New Jersey,False,46926660,1432727257
1023,"I really don't see what all the fuss is about.  It does take a lot of money to counter the republican corruption that has in effect put a gun to the head of every politician forcing them to compromise the voter's interests over who's holding the gun.  To me that Hillary and Sanders still earn their keep through public speech is much defiance as can be with a gun held to your head that the opposition does not even attempt. <br/><br/>If anything I feel encouraged that people are willing to pay good money to hear what Sanders has to say.  It says in market place terms, undisputable in republican terms, that there is a solid footing for an alternative to the conservative stranglehold on the political conversation.<br/><br/>To me, this seems more honest than PACs.  While republicans fund in the dark with dark money from those seeking to move the system in their favor several times removed from being identified and held responsible to voters, speaker's fees are the exact opposite.  What is more accountable than having your face with words coming out of it in public?  Even supposed closed door events get leaked as we know from the now classic Takers and Makers gaffe.  That republicans have only doubled down in security since then proves they are up to no good.  Why hide if they're not?",,1,Not very blue,False,59503817,1432725249
